x,y
-3.509001643993656661e-01,-2.430467237016942228e+00
-3.528930096142243178e-01,-2.434736345044373973e+00
-3.548727356152275303e-01,-2.439011542822345557e+00
-3.570529128525508078e-01,-2.443757769227330012e+00
-3.592185048187323537e-01,-2.448510652022438894e+00
-3.615801961391484354e-01,-2.453736370760935426e+00
-3.639258297306271484e-01,-2.458969294773051484e+00
-3.664631949822903523e-01,-2.464676820170867977e+00
-3.689830236616182813e-01,-2.470392081376749260e+00
-3.715460161689047025e-01,-2.476253905033531932e+00
-3.740910075113738076e-01,-2.482123560134759988e+00
-3.766197847348143335e-01,-2.488000235948243155e+00
-3.791341275380767373e-01,-2.493883104557358177e+00
-3.816340205166254274e-01,-2.499772130046355123e+00
-3.841194482649517572e-01,-2.505667276281071221e+00
-3.865903954883884164e-01,-2.511568507029831920e+00
-3.890468467836324384e-01,-2.517475785357973450e+00
-3.914237092676312590e-01,-2.523231485878038693e+00
-3.937864293872023191e-01,-2.528992993298673664e+00
-3.960246435703552170e-01,-2.534488872592767894e+00
-3.982560389523494560e-01,-2.540006762436718191e+00
-4.003997799178016237e-01,-2.545345996721102733e+00
-4.025304153190298884e-01,-2.550690506535676860e+00
-4.044596329631937048e-01,-2.555564538761532223e+00
-4.063768820522654646e-01,-2.560443312856227838e+00
-4.080975245001137175e-01,-2.564849581737078665e+00
-4.098100516833680929e-01,-2.569259026399222101e+00
-4.114529929105326667e-01,-2.573512503702961141e+00
-4.130880961460184353e-01,-2.577769003864624597e+00
-4.146544789416799492e-01,-2.581869161540191637e+00
-4.162133060034023946e-01,-2.585972200796920362e+00
-4.177042805506718248e-01,-2.589918527992340902e+00
-4.191879825359831058e-01,-2.593867597934505831e+00
-4.204863560576712067e-01,-2.597339574893647640e+00
-4.217804652511923380e-01,-2.600813149886566311e+00
-4.230109401234461997e-01,-2.604128365185306659e+00
-4.242373414945158072e-01,-2.607445090792041675e+00
-4.254006922919651434e-01,-2.610603222709806825e+00
-4.265601623836067779e-01,-2.613762782309176469e+00
-4.276571670802705172e-01,-2.616763517653939886e+00
-4.287504844388035918e-01,-2.619765599103254683e+00
-4.297819222255891414e-01,-2.622608627222306144e+00
-4.308098663364751668e-01,-2.625452920791162992e+00
-4.317765175457495275e-01,-2.628137934249231922e+00
-4.327398690855353003e-01,-2.630824133423063316e+00
-4.336425155518201513e-01,-2.633350828549446465e+00
-4.345420568777507708e-01,-2.635878630562189517e+00
-4.353814816607807225e-01,-2.638246706204562919e+00
-4.362179962738196859e-01,-2.640615810993903523e+00
-4.370515995110255680e-01,-2.642985941550599627e+00
-4.378822900435606069e-01,-2.645357094148570010e+00
-4.388813516254126412e-01,-2.648211661907865277e+00
-4.398821652731743637e-01,-2.651065614052208641e+00
-4.410574779615372698e-01,-2.654400767006940054e+00
-4.422409790697097720e-01,-2.657733019679298092e+00
-4.436086354292083644e-01,-2.661542925919078151e+00
-4.449926552598496010e-01,-2.665346913814300223e+00
-4.464556491752448286e-01,-2.669303561490209642e+00
-4.479429136950568990e-01,-2.673251154339471913e+00
-4.493967193819923267e-01,-2.677028859171510788e+00
-4.508806416351334168e-01,-2.680794849338316244e+00
-4.524619416860469756e-01,-2.684705515406424325e+00
-4.540815908019563141e-01,-2.688600463226390236e+00
-4.558101257660783223e-01,-2.692634434412307876e+00
-4.575856095627913178e-01,-2.696647973146579336e+00
-4.594823587353821792e-01,-2.700793785420930959e+00
-4.614349407554639848e-01,-2.704913608134307257e+00
-4.635219286481446210e-01,-2.709157687586847718e+00
-4.656738184454687346e-01,-2.713369245542589070e+00
-4.679738807382030630e-01,-2.717695598641919119e+00
-4.703479785125309065e-01,-2.721981788583894168e+00
-4.730550546191780725e-01,-2.726666906809365187e+00
-4.758507781052486729e-01,-2.731299645619610583e+00
-4.788291691025469143e-01,-2.736019602726098121e+00
-4.819054012229687656e-01,-2.740676370655928729e+00
-4.853717594688856662e-01,-2.745686293997766647e+00
-4.889479499460688272e-01,-2.750618419125792080e+00
-4.928154562464933108e-01,-2.755711648673011549e+00
-4.967945336798242906e-01,-2.760718213936837806e+00
-5.008818389840173912e-01,-2.765637052905299154e+00
-5.050738531646941087e-01,-2.770466991561487013e+00
-5.093672845877085242e-01,-2.775207222916854288e+00
-5.137586814939838487e-01,-2.779856851914021654e+00
-5.181252908880691344e-01,-2.784293856378142973e+00
-5.225808622518602897e-01,-2.788641526587913422e+00
-5.272479310362633287e-01,-2.793014612884451520e+00
-5.320025880733645351e-01,-2.797292287134395039e+00
-5.367127578099847307e-01,-2.801362926966147970e+00
-5.415019523218096431e-01,-2.805340282904408067e+00
-5.459655962996355916e-01,-2.808908229697079317e+00
-5.504920402495580012e-01,-2.812396156242959133e+00
-5.546674703299978582e-01,-2.815500703429689278e+00
-5.588937715437557463e-01,-2.818535605598359250e+00
-5.627471126551171210e-01,-2.821212256229687299e+00
-5.666394570149272392e-01,-2.823831818929247728e+00
-5.704263792881479889e-01,-2.826301795727498067e+00
-5.742477645640494677e-01,-2.828718019456380794e+00
-5.779567763000330594e-01,-2.830992077084894643e+00
-5.816960638122675720e-01,-2.833215762402137017e+00
-5.853164701891356847e-01,-2.835304557205996723e+00
-5.889620052456832067e-01,-2.837345684519230193e+00
-5.924924131831842411e-01,-2.839264293193378919e+00
-5.960356091213840912e-01,-2.841133783444664385e+00
-5.994517656223998792e-01,-2.842884323674739644e+00
-6.028884208467782946e-01,-2.844595045390608146e+00
-6.058832917927933215e-01,-2.846044768153774829e+00
-6.088931838162239263e-01,-2.847463165773645333e+00
-6.114514735642524457e-01,-2.848639115493960094e+00
-6.140197955391268891e-01,-2.849793028261158323e+00
-6.167545299963231864e-01,-2.850992549818409660e+00
-6.195002011527533936e-01,-2.852166824282356572e+00
-6.220987775878181747e-01,-2.853250913922322329e+00
-6.247065814242102055e-01,-2.854312616939361114e+00
-6.271645630266219351e-01,-2.855289640973023069e+00
-6.296302679796786927e-01,-2.856247005122997340e+00
-6.319437389483695267e-01,-2.857124878946291524e+00
-6.342636172798794547e-01,-2.857985674567685042e+00
-6.364291419034211472e-01,-2.858771837311125275e+00
-6.385999280866543337e-01,-2.859543348111585725e+00
-6.412601511570856783e-01,-2.860465862900694489e+00
-6.439282073994290201e-01,-2.861365466066703611e+00
-6.470911616093188989e-01,-2.862398506222616490e+00
-6.502647288003753356e-01,-2.863398464388255960e+00
-6.539382671425846283e-01,-2.864513931437336680e+00
-6.576232477771052354e-01,-2.865590983554715532e+00
-6.618116120657618895e-01,-2.866769233596833555e+00
-6.660113432765432107e-01,-2.867906272985394800e+00
-6.707172358623327835e-01,-2.869130857585200367e+00
-6.754349209795702524e-01,-2.870309149565240414e+00
-6.806615217011509067e-01,-2.871560133951239546e+00
-6.859001421985638780e-01,-2.872759715071999675e+00
-6.916500367476851041e-01,-2.874017065926770531e+00
-6.974119834881165048e-01,-2.875217881328715919e+00
-7.036874791376267479e-01,-2.876459545431699905e+00
-7.099755654000968752e-01,-2.877635664246625868e+00
-7.162753101309458081e-01,-2.878748060019319155e+00
-7.225856809719412022e-01,-2.879798542789827831e+00
-7.289060691071276299e-01,-2.880787011059813274e+00
-7.352358639325418110e-01,-2.881713369172114625e+00
-7.415742510157196099e-01,-2.882579480893456836e+00
-7.479203443268354068e-01,-2.883387205551073862e+00
-7.542736057345563738e-01,-2.884136474646874948e+00
-7.606334965070582488e-01,-2.884827224621216768e+00
-7.669994774072006471e-01,-2.885459396887597006e+00
-7.733710087328118377e-01,-2.886032937834797973e+00
-7.794075870524099781e-01,-2.886522210819803647e+00
-7.854481636631566177e-01,-2.886959593587666184e+00
-7.909817196346203838e-01,-2.887314193782308802e+00
-7.965179479605638546e-01,-2.887624622205592573e+00
-8.015454238742190096e-01,-2.887867835806132266e+00
-8.065745675053719310e-01,-2.888074001677678915e+00
-8.114346158762110184e-01,-2.888238869913879903e+00
-8.162956668786180980e-01,-2.888370908304801699e+00
-8.206458984303217630e-01,-2.888461006448105994e+00
-8.249966078841755035e-01,-2.888524388087797767e+00
-8.288358905345887262e-01,-2.888557916523460722e+00
-8.326753030485515295e-01,-2.888570222729970105e+00
-8.366853150319830679e-01,-2.888560910333589415e+00
-8.406952079897338503e-01,-2.888529433171133753e+00
-8.441931403538739387e-01,-2.888483711504308715e+00
-8.476908083538264860e-01,-2.888420802350593508e+00
-8.513586858934653057e-01,-2.888336801325330327e+00
-8.550261022863283600e-01,-2.888234778877585729e+00
-8.581814572910438921e-01,-2.888132452169382081e+00
-8.613363445385427974e-01,-2.888016558861842054e+00
-8.643202270894458916e-01,-2.887894097572110130e+00
-8.673035546576585153e-01,-2.887758807060539556e+00
-8.701159070482178404e-01,-2.887620015533336026e+00
-8.729277277893294773e-01,-2.887470859194461337e+00
-8.755686238653315190e-01,-2.887321006507930665e+00
-8.782089487352364721e-01,-2.887161420973023418e+00
-8.803378510959676273e-01,-2.887025525715777530e+00
-8.824663231543234954e-01,-2.886883091810271917e+00
-8.847645703110623705e-01,-2.886722204051703322e+00
-8.870623119523485256e-01,-2.886554257413157298e+00
-8.898697397687944655e-01,-2.886337783908865973e+00
-8.926760691169841611e-01,-2.886107517666846700e+00
-8.959908414487277595e-01,-2.885816050917903830e+00
-8.993035678238131547e-01,-2.885502196158033161e+00
-9.031231434270161618e-01,-2.885113083488609842e+00
-9.069397371553772347e-01,-2.884695833825321465e+00
-9.112616268256257257e-01,-2.884192430338269553e+00
-9.155800100413402642e-01,-2.883659844465074951e+00
-9.204021207596920773e-01,-2.883032038356651228e+00
-9.252198700127354236e-01,-2.882371678293168760e+00
-9.305394717927906179e-01,-2.881605892944596015e+00
-9.358537654158827213e-01,-2.880804202291693095e+00
-9.416678468820062209e-01,-2.879886919009708723e+00
-9.474755821626310581e-01,-2.878930401364696134e+00
-9.537808516160367622e-01,-2.877848165087307564e+00
-9.600786466163974131e-01,-2.876723389617489968e+00
-9.663687054895557793e-01,-2.875556122099914624e+00
-9.726507453135304626e-01,-2.874346415007153155e+00
-9.789249078930628567e-01,-2.873096239699322929e+00
-9.851912811841150308e-01,-2.871807579919292142e+00
-9.914496284824051431e-01,-2.870480484345339534e+00
-9.976997134231837538e-01,-2.869115003086340820e+00
-1.003941299943161836e+00,-2.867711187713200882e+00
-1.010174152258729752e+00,-2.866269091264881386e+00
-1.016398034759858460e+00,-2.864788768275418729e+00
-1.022612711842523670e+00,-2.863270274819932126e+00
-1.028322304628385142e+00,-2.861839861958370701e+00
-1.034023926033890595e+00,-2.860377922575230158e+00
-1.039552440924398580e+00,-2.858927770094604082e+00
-1.045072850699837019e+00,-2.857447097158914762e+00
-1.050092038668447136e+00,-2.856072744734455160e+00
-1.055104370872341546e+00,-2.854673767902270232e+00
-1.060273421471798150e+00,-2.853203644205610345e+00
-1.065437803009421591e+00,-2.851707383750773150e+00
-1.070101364405798838e+00,-2.850332914220245151e+00
-1.074759819636960545e+00,-2.848938166095729585e+00
-1.079249143086488116e+00,-2.847573003044747253e+00
-1.083732588702208455e+00,-2.846188545777801782e+00
-1.087722147991066146e+00,-2.844939132123606829e+00
-1.091707092209772689e+00,-2.843675020904596451e+00
-1.095524941699177690e+00,-2.842448413413246389e+00
-1.099338249362264097e+00,-2.841207744345288333e+00
-1.102661193361081926e+00,-2.840114189211732754e+00
-1.105980768500052225e+00,-2.839010432061893408e+00
-1.109135207097804443e+00,-2.837950812681781176e+00
-1.112286377376979551e+00,-2.836881510010894392e+00
-1.115595643676404736e+00,-2.835747214154357376e+00
-1.118901408515847518e+00,-2.834602760982569691e+00
-1.121720778706819299e+00,-2.833617961489818704e+00
-1.124537722306520493e+00,-2.832626236560604305e+00
-1.127191415390963902e+00,-2.831684649810155108e+00
-1.129842786708687319e+00,-2.830736545108779367e+00
-1.132331293868833244e+00,-2.829839776130913087e+00
-1.134817589573861030e+00,-2.828936895052992728e+00
-1.137141415393106314e+00,-2.828086544682066439e+00
-1.139463143851142446e+00,-2.827230486855166980e+00
-1.141303092721718482e+00,-2.826547571015959992e+00
-1.143141777136322368e+00,-2.825861266035411212e+00
-1.144979193035968290e+00,-2.825171573434307248e+00
-1.146815334243908691e+00,-2.824478495531308475e+00
-1.149127987078303548e+00,-2.823598239958152512e+00
-1.151437380869415161e+00,-2.822709466602648209e+00
-1.154219499240191515e+00,-2.821624023381705371e+00
-1.156995575169165180e+00,-2.820523217072460564e+00
-1.160239858714414041e+00,-2.819214793319207324e+00
-1.163476043206659094e+00,-2.817886469663097415e+00
-1.167176261469580867e+00,-2.816341057563720440e+00
-1.170866911235785457e+00,-2.814772953433841707e+00
-1.175017618130485220e+00,-2.812979206781363040e+00
-1.179157223429723622e+00,-2.811160009003758731e+00
-1.183753416010073112e+00,-2.809108086340715627e+00
-1.188338186942658359e+00,-2.807030801901098105e+00
-1.193376260573172587e+00,-2.804714495287220277e+00
-1.198401442739372769e+00,-2.802370395082126375e+00
-1.203875993821004187e+00,-2.799779754502806028e+00
-1.209336128936814525e+00,-2.797158919913338426e+00
-1.215088297671206963e+00,-2.794358710076896735e+00
-1.220824896375551027e+00,-2.791526776640829599e+00
-1.226545766061436504e+00,-2.788663198330737281e+00
-1.232250734403953496e+00,-2.785768061365510917e+00
-1.237940555243810747e+00,-2.782843184314414575e+00
-1.243615948246554526e+00,-2.779890404295203066e+00
-1.249276776180961779e+00,-2.776909792705510860e+00
-1.254922902215069414e+00,-2.773901421570166281e+00
-1.260554189948093207e+00,-2.770865363550080396e+00
-1.266170503402848091e+00,-2.767801691944453246e+00
-1.271771707013931829e+00,-2.764710480695375505e+00
-1.277357665618679361e+00,-2.761591804391357208e+00
-1.282928244451107203e+00,-2.758445738269590386e+00
-1.288483309138181543e+00,-2.755272358217208950e+00
-1.293728425367242751e+00,-2.752243929321133376e+00
-1.298960495896715805e+00,-2.749192982407991259e+00
-1.304228385030472781e+00,-2.746090740892344950e+00
-1.309482892802406040e+00,-2.742965895331770820e+00
-1.314512779713551627e+00,-2.739945299857169836e+00
-1.319529650042523539e+00,-2.736903113305271695e+00
-1.324097978012584109e+00,-2.734107925845471243e+00
-1.328655994087096781e+00,-2.731295918923614785e+00
-1.333058806636904681e+00,-2.728557219057381911e+00
-1.337451504051769602e+00,-2.725802315710343482e+00
-1.341689868598726409e+00,-2.723122397025047103e+00
-1.345918334667361105e+00,-2.720426880066010966e+00
-1.349707130155149981e+00,-2.717993604989885625e+00
-1.353488445483033153e+00,-2.715548701945494248e+00
-1.357119275329452979e+00,-2.713185257988051990e+00
-1.360742832800530433e+00,-2.710810675061846808e+00
-1.363932543501066963e+00,-2.708707775737179357e+00
-1.367117083019490753e+00,-2.706597042987782586e+00
-1.370154454256313326e+00,-2.704573096029746271e+00
-1.373186844366623749e+00,-2.702541692204947221e+00
-1.376072723879218973e+00,-2.700598146850162085e+00
-1.378953820027839283e+00,-2.698647516630458654e+00
-1.381689069722677798e+00,-2.696785813613197913e+00
-1.384419737376446635e+00,-2.694917395418023442e+00
-1.386724560712228049e+00,-2.693333068707781219e+00
-1.389026460626926696e+00,-2.691744496675352316e+00
-1.391185171018029409e+00,-2.690248860931812924e+00
-1.393341120917966025e+00,-2.688749249546867670e+00
-1.395634201697299348e+00,-2.687147975379363896e+00
-1.397924326757652658e+00,-2.685542478305583902e+00
-1.400071951213025301e+00,-2.684030970643749736e+00
-1.402216786169107721e+00,-2.682515507658131959e+00
-1.404219646101304342e+00,-2.681094817814835274e+00
-1.406219883925549974e+00,-2.679670439329724374e+00
-1.408632319098699570e+00,-2.677942463505491144e+00
-1.411038368817420618e+00,-2.676205609498737648e+00
-1.413849986872927733e+00,-2.674156221600542338e+00
-1.416650232238560791e+00,-2.672091324890406572e+00
-1.419846991595682395e+00,-2.669702063581116391e+00
-1.423026055001687551e+00,-2.667289310833778071e+00
-1.426319943400540469e+00,-2.664746101539035905e+00
-1.429590271141965685e+00,-2.662172655757674367e+00
-1.432967223618190955e+00,-2.659459456004608313e+00
-1.436313987998444563e+00,-2.656709091858064919e+00
-1.439757921779806438e+00,-2.653809098012935852e+00
-1.443164184145395712e+00,-2.650864931933533786e+00
-1.446656776552934121e+00,-2.647760825505533155e+00
-1.450103258826682229e+00,-2.644605584171829449e+00
-1.453623713676412521e+00,-2.641279827317288387e+00
-1.457088566007839203e+00,-2.637896164460525661e+00
-1.460853138674462093e+00,-2.634088873850194634e+00
-1.464546938893696693e+00,-2.630212932040445040e+00
-1.468510435646024348e+00,-2.625889632126376494e+00
-1.472385541142800847e+00,-2.621486978018788605e+00
-1.476499028871891106e+00,-2.616615106837820282e+00
-1.480509842773656493e+00,-2.611658673143010478e+00
-1.484429246909465538e+00,-2.606606300073245563e+00
-1.488242740399744246e+00,-2.601479598628860579e+00
-1.491965701929518051e+00,-2.596256587465427756e+00
-1.495568120067764850e+00,-2.590979367332085115e+00
-1.498882504494277068e+00,-2.585913474911757159e+00
-1.502100334094268019e+00,-2.580784830169329691e+00
-1.505249428158143221e+00,-2.575546992445329586e+00
-1.508298365505721605e+00,-2.570250102176478979e+00
-1.511004015316295579e+00,-2.565346344051865568e+00
-1.513625018806161071e+00,-2.560396753612288467e+00
-1.516084918070731202e+00,-2.555555523813882068e+00
-1.518464250328082299e+00,-2.550674172444102439e+00
-1.520548673348407931e+00,-2.546218656376126432e+00
-1.522564472865858942e+00,-2.541731655242974064e+00
-1.524312488043780167e+00,-2.537685531853403731e+00
-1.526005688087752166e+00,-2.533616156667759078e+00
-1.527581597158160109e+00,-2.529683059938436784e+00
-1.529106654459840398e+00,-2.525729971657885375e+00
-1.530522456666174369e+00,-2.521917853926850306e+00
-1.531891330290686248e+00,-2.518088638479119901e+00
-1.533158771618509997e+00,-2.514404564347786142e+00
-1.534383138277867875e+00,-2.510705955173834880e+00
-1.535513650380240014e+00,-2.507156178407774050e+00
-1.536604850626497987e+00,-2.503594123878073674e+00
-1.537514030964629574e+00,-2.500511686327164362e+00
-1.538392874577660718e+00,-2.497420463816310221e+00
-1.539197163239711674e+00,-2.494485534322052889e+00
-1.539974375471722334e+00,-2.491543323288981870e+00
-1.540683251937243758e+00,-2.488759628891282993e+00
-1.541368162583948820e+00,-2.485969944739666371e+00
-1.541990613614042660e+00,-2.483340690769126891e+00
-1.542592047892434426e+00,-2.480706552910005414e+00
-1.543136539322347955e+00,-2.478234491165035358e+00
-1.543662792395993133e+00,-2.475758485733236647e+00
-1.544137249586349458e+00,-2.473445960253343401e+00
-1.544596068643864673e+00,-2.471130284146060063e+00
-1.545070493951500978e+00,-2.468643835133912834e+00
-1.545526577027929616e+00,-2.466153958515991285e+00
-1.546054655736962324e+00,-2.463156910976026737e+00
-1.546564314148472175e+00,-2.460156680251345040e+00
-1.547138153092151081e+00,-2.456648249067858725e+00
-1.547690431449092019e+00,-2.453136365026379995e+00
-1.548298769538202668e+00,-2.449115259169291736e+00
-1.548884871332189439e+00,-2.445090860091596152e+00
-1.549519672225645905e+00,-2.440556482018906959e+00
-1.550129402079774454e+00,-2.436018675365604569e+00
-1.550779382786394045e+00,-2.430970072285415284e+00
-1.551401453583812540e+00,-2.425917968547786518e+00
-1.552055316560013054e+00,-2.420354382491954670e+00
-1.552678427891659885e+00,-2.414787286884228390e+00
-1.553322994823558956e+00,-2.408707994820739717e+00
-1.553930232481227636e+00,-2.402624882882325341e+00
-1.554528569733744758e+00,-2.396255381448467947e+00
-1.555091713124279629e+00,-2.389882684895857867e+00
-1.555619646949224055e+00,-2.383506972889118725e+00
-1.556112355199162689e+00,-2.377128438069496585e+00
-1.556569822720325291e+00,-2.370747275549051292e+00
-1.556992035425795784e+00,-2.364363680792969546e+00
-1.557378980323893991e+00,-2.357977849272361759e+00
-1.557730645516687495e+00,-2.351589976434119489e+00
-1.558047020194223586e+00,-2.345200257728637716e+00
-1.558328094628120830e+00,-2.338808888655482310e+00
-1.558556014541729429e+00,-2.332927222788274246e+00
-1.558755048444641300e+00,-2.327044484853853845e+00
-1.558920260848488448e+00,-2.321331286294491925e+00
-1.559057412943851917e+00,-2.315617341419939912e+00
-1.559158332548761905e+00,-2.310414309208280947e+00
-1.559236888969422585e+00,-2.305210881104596155e+00
-1.559291238203583951e+00,-2.300177715103973508e+00
-1.559323952303730332e+00,-2.295144409955103715e+00
-1.559335275804087928e+00,-2.290623641274216915e+00
-1.559329943803977381e+00,-2.286100464627355944e+00
-1.559308798882922176e+00,-2.281749376429032417e+00
-1.559271619378185258e+00,-2.277398324303490984e+00
-1.559225843616825147e+00,-2.273559136801432956e+00
-1.559168277434913596e+00,-2.269720095644203184e+00
-1.559102003249074553e+00,-2.266051821270543165e+00
-1.559024463775681602e+00,-2.262383765407825376e+00
-1.558939789193332093e+00,-2.258886524274386520e+00
-1.558844374394433130e+00,-2.255389558566853747e+00
-1.558754668564246826e+00,-2.252404488851324160e+00
-1.558657627920506217e+00,-2.249419647025147739e+00
-1.558559216484059373e+00,-2.246605575330792526e+00
-1.558453890520594909e+00,-2.243791754275192840e+00
-1.558334849328192329e+00,-2.240807709745250342e+00
-1.558208476036510470e+00,-2.237823968059298174e+00
-1.558082410519618266e+00,-2.235011002080180109e+00
-1.557949433279998797e+00,-2.232198354355541259e+00
-1.557835682968182756e+00,-2.229897278696777452e+00
-1.557717691678353944e+00,-2.227596418098248154e+00
-1.557604513138211022e+00,-2.225466180559972695e+00
-1.557487408550928709e+00,-2.223336156307111011e+00
-1.557339767477714076e+00,-2.220695114006854265e+00
-1.557192125736117871e+00,-2.218054071388038118e+00
-1.557017848307898022e+00,-2.214901836054809614e+00
-1.556847442797470116e+00,-2.211749391521153463e+00
-1.556653909367741617e+00,-2.208085606263221479e+00
-1.556464875929372882e+00,-2.204421591541684489e+00
-1.556254600352785511e+00,-2.200246196507403607e+00
-1.556049452703748504e+00,-2.196070555165333005e+00
-1.555824948663102614e+00,-2.191383506599580588e+00
-1.555606200327648514e+00,-2.186696198375145173e+00
-1.555369981197573193e+00,-2.181497468740052792e+00
-1.555140145345194069e+00,-2.176298469616372966e+00
-1.554894724028815345e+00,-2.170588047647006302e+00
-1.554656313309903615e+00,-2.164877349894592573e+00
-1.554404202074198382e+00,-2.158655240633577943e+00
-1.554159728455734468e+00,-2.152432852844315292e+00
-1.553916407129762201e+00,-2.146039797998219978e+00
-1.553680931998573600e+00,-2.139646456794171758e+00
-1.553453303078770276e+00,-2.133252829967388298e+00
-1.553233520699710990e+00,-2.126858926175501985e+00
-1.553021585252561287e+00,-2.120464755822381253e+00
-1.552817497219125764e+00,-2.114070331083059529e+00
-1.552626488946688088e+00,-2.107846117750464821e+00
-1.552443115455427902e+00,-2.101621544310178002e+00
-1.552275402481951838e+00,-2.095680896355222256e+00
-1.552114980867115079e+00,-2.089740025973221726e+00
-1.551966733291502809e+00,-2.083988363850827419e+00
-1.551825545696025710e+00,-2.078236514766849563e+00
-1.551703345585858207e+00,-2.072995966753732766e+00
-1.551587578791421063e+00,-2.067755254007317411e+00
-1.551481803273677018e+00,-2.062684916334839080e+00
-1.551382252712434795e+00,-2.057614447501177501e+00
-1.551298344068494872e+00,-2.053055473167911593e+00
-1.551220033156240019e+00,-2.048496387146863107e+00
-1.551154238538201113e+00,-2.044448917317770231e+00
-1.551090928525163060e+00,-2.040401399732365118e+00
-1.551032666704378782e+00,-2.036524422910511056e+00
-1.550976784996145774e+00,-2.032647409386222570e+00
-1.550925637529410928e+00,-2.028940950729735793e+00
-1.550876765571276517e+00,-2.025234460000565839e+00
-1.550832313839838106e+00,-2.021698536233830001e+00
-1.550790032991714362e+00,-2.018162584641916446e+00
-1.550751858312067410e+00,-2.014797211430256585e+00
-1.550715749871723226e+00,-2.011431814435266752e+00
-1.550683433499866259e+00,-2.008237006553073467e+00
-1.550653078704882226e+00,-2.005042178700260358e+00
-1.550626201838430029e+00,-2.002017949978305733e+00
-1.550601181868657585e+00,-1.998993704851317776e+00
-1.550579325649673601e+00,-1.996140068140456414e+00
-1.550559221630301021e+00,-1.993286418332185228e+00
-1.550541967148575839e+00,-1.990603385481531928e+00
-1.550526360153536620e+00,-1.987920342576693367e+00
-1.550513288450115157e+00,-1.985407924420628634e+00
-1.550501759505685584e+00,-1.982895498985430160e+00
-1.550491773323944500e+00,-1.980383067033566036e+00
-1.550483329907919039e+00,-1.977870629585501083e+00
-1.550474094391481206e+00,-1.974846293525614804e+00
-1.550464858173735028e+00,-1.971821959771021149e+00
-1.550454057924148143e+00,-1.968285770337575791e+00
-1.550443256849058038e+00,-1.964749586052657371e+00
-1.550430891517203813e+00,-1.960701592052778608e+00
-1.550418525247716950e+00,-1.956653606295502001e+00
-1.550404594516716861e+00,-1.952093863276692431e+00
-1.550390662737337166e+00,-1.947534132018859943e+00
-1.550375166311836361e+00,-1.942462702494716087e+00
-1.550359668728627627e+00,-1.937391288696458824e+00
-1.550342606334899065e+00,-1.931808242189423153e+00
-1.550325542675576651e+00,-1.926225215825984494e+00
-1.550306914061593044e+00,-1.920130628884660462e+00
-1.550288284075583611e+00,-1.914036066958342719e+00
-1.550268726021157617e+00,-1.907638396006696713e+00
-1.550249166498499420e+00,-1.901240740583029387e+00
-1.550231568648448910e+00,-1.894843081459271605e+00
-1.550217895669857793e+00,-1.888445409864142999e+00
-1.550206184404993248e+00,-1.882047729533857794e+00
-1.550194471651084482e+00,-1.875650047025269496e+00
-1.550184720582899578e+00,-1.869252361660062034e+00
-1.550178894416344155e+00,-1.862854670031678816e+00
-1.550175235961276154e+00,-1.856797975594566941e+00
-1.550171576095706660e+00,-1.850741262212943994e+00
-1.550168224052230537e+00,-1.845196112844237124e+00
-1.550164870698236497e+00,-1.839650941408985441e+00
-1.550161619213327180e+00,-1.834276306352093266e+00
-1.550158366461031445e+00,-1.828901665125281628e+00
-1.550155422226987767e+00,-1.824038685801931514e+00
-1.550152476845664706e+00,-1.819175691828279984e+00
-1.550151074309283228e+00,-1.814483266088272151e+00
-1.550152551963961178e+00,-1.809790836496268707e+00
-1.550155151046601176e+00,-1.805610150690001969e+00
-1.550157749170795185e+00,-1.801429455838236660e+00
-1.550160240337876472e+00,-1.797419354360705768e+00
-1.550162730562949953e+00,-1.793409250807462163e+00
-1.550165113943727579e+00,-1.789569747534363708e+00
-1.550167496421873015e+00,-1.785730242552905578e+00
-1.550170898825321331e+00,-1.782061345316641399e+00
-1.550176553688075165e+00,-1.778392449290324029e+00
-1.550183019055528577e+00,-1.774894164369718252e+00
-1.550189483614238473e+00,-1.771395878204013341e+00
-1.550195001596116340e+00,-1.768409451183232450e+00
-1.550200518881868383e+00,-1.765423022372341277e+00
-1.550205720278466037e+00,-1.762607222256772133e+00
-1.550210921012572962e+00,-1.759791422116973481e+00
-1.550215805967501526e+00,-1.757146255139211632e+00
-1.550220690299296766e+00,-1.754501088380083784e+00
-1.550226753851080330e+00,-1.751685291367575781e+00
-1.550234546361935584e+00,-1.748869499204630307e+00
-1.550241629263948040e+00,-1.746565616265800536e+00
-1.550248711630255016e+00,-1.744261734596001867e+00
-1.550255268922055674e+00,-1.742128495934716081e+00
-1.550261825709395636e+00,-1.739995258085836660e+00
-1.550268381993440192e+00,-1.737862020404849828e+00
-1.550274937773462369e+00,-1.735728782890588073e+00
-1.550283066138707477e+00,-1.733083625441591336e+00
-1.550291193873677864e+00,-1.730438468355155690e+00
-1.550300893719773532e+00,-1.727281425933826275e+00
-1.550310592805689502e+00,-1.724124386386883589e+00
-1.550321863511213705e+00,-1.720455502567440176e+00
-1.550333133326284418e+00,-1.716786624437609543e+00
-1.550345974249666803e+00,-1.712605949607307831e+00
-1.550358814151098219e+00,-1.708425283697129649e+00
-1.550373224629573166e+00,-1.703732875203773034e+00
-1.550387633953297151e+00,-1.699040479298081552e+00
-1.550403613302775208e+00,-1.693836401490140586e+00
-1.550419591363375815e+00,-1.688632340383075192e+00
-1.550437138878359100e+00,-1.682916664630778047e+00
